index_entry_id,assertion_id,index_kind,index_url,ordinal,label,state_abbr,year,expected_group_count,record_url,record_url_aliases,record_http_status,record_sha256,record_cache_path,has_link,linked_url_http_success,assertion_detail_http_status,has_successful_detail
iccra_idx_0cd74e5e35e4148d,iccra_b91ee9a5fcb315b3,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,12,"Ackworth, Warren County (June 27, 1973)",IA,1973,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Ackworth,%20Warren%20County%20(June%2027,%201973).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Ackworth,%20Warren%20County%20(June%2027,%201973).htm",200,a94d5a6b2bad295bac919259b703de65ba1846c7f0050c215cc06ecd22b1c738,data/raw/iccra_full/objects/aeabca9254e01fd189623fee3e6cad8ae175fe993d6eb55bce9d25ee7447f281.htm,True,True,200,True
iccra_idx_373752b7f8929150,iccra_1a99b0d53ad15f99,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,13,"Clarion, Wright County (July 8, 1973)",IA,1973,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Clarion,%20Wright%20County%20(July%208,%201973).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Clarion,%20Wright%20County%20(July%208,%201973).htm",200,f8bc3ec92bd8141de6edc8d3c98e27d85c7f2cfbc64b8d6f339294e8ea11bf0b,data/raw/iccra_full/objects/4e6162543512e9966b0557668a1f0bef69ef2902d916a4c26e08d6076867cebc.htm,True,True,200,True
iccra_idx_e69466f188e667f0,iccra_ae8733613cc55fc8,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,14,"Mount Pleasant, Henry County (October, 1973)",IA,1973,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Mount%20Pleasant,%20Henry%20County%20(October,%201973).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Mount%20Pleasant,%20Henry%20County%20(October,%201973).htm",200,f02467d158bf273815f779a89137edb5e59ebd7952282990556188e96192c7fa,data/raw/iccra_full/objects/7ab7aa80cd8f5fc0c6408d8aa9b3518dd2c9cdb1b7b7e9c607ac325747a5fda8.htm,True,True,200,True
iccra_idx_9d4e25b81a5a5fb2,iccra_37bb4099b6bc988e,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,15,"Waverly, Bremer County (1973)",IA,1973,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Waverly,%20Bremer%20County%20(1973).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Waverly,%20Bremer%20County%20(1973).htm",200,c754b20529e906df8561e9cba218451e3e3b6fa145cb9a3f69126e205602a623,data/raw/iccra_full/objects/a893b8dd46898a0e754f6853cd0bffb22776c96320634557a2d573bd9257eb55.htm,True,True,200,True
iccra_idx_639f59d8a79b88c9,iccra_931e639d49e8639d,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,16,"[unknown], Lyon County (1975)",IA,1975,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20%5Bunknown%5D,%20Lyon%20County%20(1975).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20%5Bunknown%5D,%20Lyon%20County%20(1975).htm",200,ba9fc486c10a69b990dbc8871893c0c84e005ead4bc04e64787ab1b037ed214b,data/raw/iccra_full/objects/47837d325027df2c17d67618c7e292a0a41540bf51b3f7cfd0412c223ab8a043.htm,True,True,200,True
iccra_idx_0a97555859f93ae8,iccra_ddf0c83b50846c81,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,17,"[unknown], Lyon County (1977 )",IA,1977,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20%5Bunknown%5D,%20Lyon%20County%20(1977).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20%5Bunknown%5D,%20Lyon%20County%20(1977).htm",200,bad76bf2f3e6bbc4892fa66698db396644b475626d8e65e79961736f48a3e229,data/raw/iccra_full/objects/11ca922357690fab18216b423b675bba3047d93671be5308e4fe875e6096bba7.htm,True,True,200,True
iccra_idx_9f7ce13586a7237d,iccra_81faa2c8cb146f49,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,18,"Rock Rapids, Lyon County (June, 1978)",IA,1978,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Rock%20Rapids,%20Lyon%20County%20(June%201978).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Rock%20Rapids,%20Lyon%20County%20(June%201978).htm",200,0170ad73a19550d6b869d4f7a32c5fa14a0f326e4cbfe32c19bbe5ed85520667,data/raw/iccra_full/objects/0ea062ea7417bb2c3940d839a6ee478d8f2d50d02030256a5489c4ea7ef3372b.htm,True,True,200,True
iccra_idx_73bbe0b4b1a3cba5,iccra_f9c04e4148f21a81,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,19,"[unknown], Iowa (1989)",IA,1989,34,https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20%5Bunknown%5D%20Iowa%20(1989).htm,https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20%5Bunknown%5D%20Iowa%20(1989).htm,200,6b1b92ad3123eeca2770ad48e97cfc8f09d5316cb35120fabf9b186b377de985,data/raw/iccra_full/objects/b1802ce1892d99524361fb417ed8ec89391525f0227db771da8eec674606bf72.htm,True,True,200,True
iccra_idx_dcbe399abf2223bf,iccra_64c0fb6d6d7e7cf6,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,20,"Blue Grass, Scott County (October 16, 1990)",IA,1990,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Blue%20Grass,%20Scott%20County%20(October%2016,%201990).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Blue%20Grass,%20Scott%20County%20(October%2016,%201990).htm",200,ab6c4799c014b09c7eec8eefd394b528e120132c19c1bcd75bddea05288a341e,data/raw/iccra_full/objects/5b51fc31208fab2fde226771e5c0cd2ca020498a944a70923e86d4addeeaba67.htm,True,True,200,True
iccra_idx_89575c1cb2b46da4,iccra_73a7cc18fbfb054e,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,21,"Blue Grass, Scott County (August 22, 1991)",IA,1991,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Blue%20Grass,%20Scott%20County%20(August%2022,%201991).htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Blue%20Grass,%20Scott%20County%20(August%2022,%201991).htm",200,ef2e3da6042b901deca3e0c30b48dfa2c5417b30afa6d409cde4f65a990a9ed6,data/raw/iccra_full/objects/61e2da3211d48296363a913a5bd863105114d2ff24c4a45664124ca82b914bcf.htm,True,True,200,True
iccra_idx_7fce5d246707fa69,iccra_52621f1a7baafbc0,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,22,"Ankeny, Polk County (September 22, 1993)",IA,1993,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Ankeny,%20Polk%20County%20(September%2022,%201993).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Ankeny,%20Polk%20County%20(September%2022,%201993).html",200,7f246400c767e10fffce98af2bc9a614a157a0a635a60b693325aa3e0a2d855a,data/raw/iccra_full/objects/3a57bf1c419d27be900537ad2f4c8d49cae1140fc7f27109d205dd87ed5e06b6.html,True,True,200,True
iccra_idx_4f21538d1a8e9179,iccra_7b9a1fdd7fd93a5e,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,23,"Drakesville, Davis County (October 7, 1993)",IA,1993,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Drakesville,%20Davis%20County%20(October%207,%201993).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Drakesville,%20Davis%20County%20(October%207,%201993).html",200,35e435ab03c0c0d3dce22257c780348153ac96059475826d57eca81169dddc2c,data/raw/iccra_full/objects/1121a5e1c04a09f0cf9b3b8181decbab88db7066634dd6380b61e7637d032545.html,True,True,200,True
iccra_idx_59d2556e2179fd4b,iccra_0ecb8ee3a9e26c21,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,24,"Arlington, Fayette County (August 15, 1995)",IA,1995,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Arlington,%20Fayette%20County%20(August%2015,%201995).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Arlington,%20Fayette%20County%20(August%2015,%201995).html",200,855574aadf8e72e50668c297acc67cbe682684ba527f383ac754159c479b1910,data/raw/iccra_full/objects/725ac2eaf26cd8f5c19637de5d5cc18d0c915abf4bd66ab3a276a744e54619e9.html,True,True,200,True
iccra_idx_28faa010202dcee1,iccra_333848f5e542438b,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,25,"Altoona, Polk County (June, 1996)",IA,1996,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Altoona,%20Polk%20County%20(June%201996).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Altoona,%20Polk%20County%20(June%201996).html",200,2c55623cb023009fd92b11b624ce7b81c2e2fd42b4b3bd668998029ca1f718cd,data/raw/iccra_full/objects/79adbc2d6cdf9a939ccba27b2801e460e762e8893fba82363c54870ad85626de.html,True,True,200,True
iccra_idx_b5f255f00ea8dd6d,iccra_7f13594080f9c9f7,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,26,"Nevada, Story County (October 8, 1996)",IA,1996,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Nevada,%20Story%20County%20(October%208,%201996).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Nevada,%20Story%20County%20(October%208,%201996).html",200,fc69b92b1f7dca6350ca019b93104e22e0adfb7d77e2ee7e1ebf1ee9b5a5f276,data/raw/iccra_full/objects/c21f28b7e1e029a7c99ef98f2056e60e316eeda66b870ba8c706f41c4eb0c134.html,True,True,200,True
iccra_idx_6eeac504c6223a1d,iccra_3db232c0a0cdc539,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,27,"Drakesville, Davis County (late June 1997)",IA,1997,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Drakesville,%20Davis%20County%20(late%20June%201997).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Drakesville,%20Davis%20County%20(late%20June%201997).html",200,e89ac629b6dce0fa5494b4bf0732d9e4ffba454d8439513ff153dab647efbc9d,data/raw/iccra_full/objects/4283ca36b9c00dff4de7fd846ca80e6191bc0d77658f8c89fe06e3fb045ad5ef.html,True,True,200,True
iccra_idx_5bb7894cf1ddaab0,iccra_36359f0766cafcc2,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,28,"Nevada, Story County (September 30, 1997)",IA,1997,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Nevada,%20Story%20County%20(September%2030,%201997).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Nevada,%20Story%20County%20(September%2030,%201997).html",200,50d0cbe9d10e8fdee04f4b40790258a2b5bad98e6b31bd088f4148dd88e6cea3,data/raw/iccra_full/objects/628afd35711dfc17203135b46b088ef1c353dc2746779aa7ce9adf4a23244af6.html,True,True,200,True
iccra_idx_0cbb70c1b07d8a10,iccra_21eabafc7d624a7a,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,29,"Iowa City, Johnson County (2000)",IA,2000,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Iowa%20City,%20Johnson%20County%20(2000).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Iowa%20City,%20Johnson%20County%20(2000).html",200,1409b40504f27602f82d9630bf300b335d60f4e60c2a86008cc09b5554556093,data/raw/iccra_full/objects/8be4653af6054aaf5178b124baa0b7d5cd713a67777a75e45e37bfb2849afd1e.html,True,True,200,True
iccra_idx_b0297ec7797ff57d,iccra_1a0944c580e288c9,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,30,"Iowa City, Johnson County (July, 2001)",IA,2001,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Iowa%20City,%20Johnson%20County%20(July%202001).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Iowa%20City,%20Johnson%20County%20(July%202001).html",200,7cfd9a54a4375d4e303343845ae805b917d5a968e586c670b5b1faba373bcdaf,data/raw/iccra_full/objects/6de3941628b600c7d75601f2faaa7f749b26c70bad6db9f2eb6c037f4608b79f.html,True,True,200,True
iccra_idx_ad04fd325539dcbb,iccra_f08d4dbb1ca66381,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,31,"Montour, Tama County (August 9, 2002)",IA,2002,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Montour,%20Tama%20County%20(August%209,%202002).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Montour,%20Tama%20County%20(August%209,%202002).html",200,9f26f122c4f463ac1c6bfe0f2e4c811274968755dff89e6b2300a76a9fbc0671,data/raw/iccra_full/objects/65b926fe224a65fa7853d1a3ad793fa26c2d0846572d952ad15f3f7525ff869a.html,True,True,200,True
iccra_idx_0499c8df4538e7fb,iccra_177bf57b7cff851d,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,32,"St. Ansgar, Mitchell County (October, 2003)",IA,2003,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20St_Ansgar,%20Mitchell%20County%20(October%202003).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20St_Ansgar,%20Mitchell%20County%20(October%202003).html",200,d83f61a2623e08f0429469869a295ae4e04095fce30a78369c9952e0437e0634,data/raw/iccra_full/objects/dcc0264a341ab82914943e1a1b5168063896fbf41c4f7843fc4462266d6c805c.html,True,True,200,True
iccra_idx_82b1f49c0225d593,iccra_1a3503da7ed13f38,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,33,"Eagle Grove, Humboldt County (July 3, 2004)",IA,2004,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Eagle%20Grove,%20Humboldt%20County%20(July%203,%202004).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Eagle%20Grove,%20Humboldt%20County%20(July%203,%202004).html",200,8d3eb409c12b9af9ce48c330ab2ecb4cbdcc18b7e328be7282cc7f7c77cd2b88,data/raw/iccra_full/objects/58bfedaf8799f7043c87719bb269426107673eeb7a428222b834db06c7c04459.html,True,True,200,True
iccra_idx_68f4cf31f821c214,iccra_56534957252473fb,by_state_page,https://iccra.org/bystate/Iowa/ICCRA_IA.htm,34,"Charles City, Floyd County (August 8, 2004)",IA,2004,34,"https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Charles%20City,%20Floyd%20County%20(August%208,%202004).html","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Charles%20City,%20Floyd%20County%20(August%208,%202004).html",200,a23585f7087d0653af4fcb9df710dd7afa8b3b8c6819cf18d1f5d8eb3e786708,data/raw/iccra_full/objects/59d878470d118f5e0f5ce16e490df4414da0e97affe080f5f2ca5602e1a143ec.html,True,True,200,True
iccra_idx_17731e90a59495ee,iccra_b5855f8c51cf2567,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,1,"Pittsburg, Crawford County (August 25, 1952)",KS,1952,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Pittsburg,%20Crawford%20County%20(August%2025,%201952).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Pittsburg,%20Crawford%20County%20(August%2025,%201952).htm",200,46b655e12a518b622b8da7e68e5a312868d4a25e6f57c9786cc3345c7be345d6,data/raw/iccra_full/objects/67b387e01de66c5c345bc9f275e93becb5aae35d5ca50db380ee3a17b10154a4.htm,True,True,200,True
iccra_idx_528bfc9cf89f9b0b,iccra_11c9ccadc3fb6a35,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,2,"Reading, Lyon County (1970)",KS,1970,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Reading,%20Lyon%20County%20(1970).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Reading,%20Lyon%20County%20(1970).htm",200,c85531ecb48842ef29ae3a70c3835f76f8a58fb4f1b00e7d1bd1d89b1ef8d868,data/raw/iccra_full/objects/bfa44836b8e7beafb790696229e88b2d1d5c7d40b46968e6f251708a417bd616.htm,True,True,200,True
iccra_idx_d463acbdf2d1165c,iccra_6454c13b192ba9c1,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,3,"Delphos, Ottawa County (November 2, 1971)",KS,1971,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Delphos,%20Ottawa%20County%20(November%202,%201971).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Delphos,%20Ottawa%20County%20(November%202,%201971).htm",200,9b06fa044a8a6d5c5b0b023119921483ba1dff833318be60aafb001fb78e1305,data/raw/iccra_full/objects/a93a219be7ea04e3d2faf7259bd4d6304f25146dcbeb93dba1fa132202a0385c.htm,True,True,200,True
iccra_idx_1ab869596962d8e5,iccra_4185f3255ee12be6,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,4,"Dighton, Lane County (July 1972)",KS,1972,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Dighton,%20Lane%20County%20(July%201972).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Dighton,%20Lane%20County%20(July%201972).htm",200,bd7d6533b34f520abaaa1baea5a4939f28d7fb50c5a25b5264302151cdaae2e5,data/raw/iccra_full/objects/07aa16c5f6aefede6d7db2a028dec315a586e6a2413ec322886cf8e0b08200d3.htm,True,True,200,True
iccra_idx_e266a72b59944556,iccra_c54806c5ef517930,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,5,"Dighton, Lane County (July 1973)",KS,1973,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Dighton,%20Lane%20County%20(July%201973).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Dighton,%20Lane%20County%20(July%201973).htm",200,82ebb4e7754980443f87f67cc6a20295857db5cce66fd99dd579b6a2481d0aa6,data/raw/iccra_full/objects/1f1083aef03316353185a8272345d326e4933c53cf02d0fb9936d64b44533b8a.htm,True,True,200,True
iccra_idx_ea7016e379c90d5b,iccra_fbf2b507d106d235,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,6,[Unknown] (1989),KS,1989,17,https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20%5BUnknown%5D%20(1989).htm,https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20%5BUnknown%5D%20(1989).htm,200,84d3b24e4e5561797e2116c1fa246ec6eea21e80c00db256e8571b72e110850c,data/raw/iccra_full/objects/ebd2cd263c38a63859a8ca09df39f71c718d3da3cbfab36dac48b6975239e48e.htm,True,True,200,True
iccra_idx_7e71e221ccde4aa4,iccra_f0aa98bd2bd6e9dd,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,7,"Oskaloosa, Jefferson County (September 21, 1990)",KS,1990,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Oskaloosa,%20Jefferson%20County%20(September%2021,%201990).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Oskaloosa,%20Jefferson%20County%20(September%2021,%201990).htm",200,b569cac53ed7eb6611be18786a7322e0da957e14026831dac1f6f37d46b36d25,data/raw/iccra_full/objects/c0fdb2a04a7070e37c58f7fce56d8f7ee945b1acbf30bf7881de1ee897b733a0.htm,True,True,200,True
iccra_idx_4b1d024ce09066a9,iccra_a1f941f04ee81f0c,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,8,"Topeka, Shawnee County (September 21, 1990)",KS,1990,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Topeka,%20Shawnee%20County%20(September%2021,%201990).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Topeka,%20Shawnee%20County%20(September%2021,%201990).htm",200,7014f4ece6ac5868e86f63d05dbae66752ace6938f6a8a817440312c0866f3fa,data/raw/iccra_full/objects/4ec14ebbe8ea4baa51df5abaaa8152c7c0b95f4db63bf62299bc2a0e22886398.htm,True,True,200,True
iccra_idx_94bac6f1a54bc38e,iccra_8fcbcfdb5ded8747,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,9,"Highland, Doniphan County (September 28, 1991)",KS,1991,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Highland,%20Doniphan%20County%20(September%2028,%201991).htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Highland,%20Doniphan%20County%20(September%2028,%201991).htm",200,edd18088478eb1fc5c1da0bc36893595bf21f7baa6771fa596ddcff88680377c,data/raw/iccra_full/objects/021135a0487d9077bda9df1d1ba465482f03bf0540947231d895df5085858813.htm,True,True,200,True
iccra_idx_7ef5eadc888b6bd9,iccra_50a37eec993bff43,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,10,"Garnett, Anderson County (June 21, 1994)",KS,1994,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Garnett,%20Anderson%20County%20(June%2021,%201994).html","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Garnett,%20Anderson%20County%20(June%2021,%201994).html",200,f7ef3544fb328c68d15f280a467b67f159b80fdcb98e3bb96ecfb1d386884686,data/raw/iccra_full/objects/d81c078c01c8b1593597c994afb6c5eb80e4ae9b30b5f1c66419b80196d56ced.html,True,True,200,True
iccra_idx_72ce00ac8bff22b5,iccra_2dcc3299f76429a2,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,11,"Inman, McPherson County (June 16, 1995)",KS,1995,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Inman,%20McPherson%20County%20(June%2016,%201995).html","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Inman,%20McPherson%20County%20(June%2016,%201995).html",200,942d086f50bb546c13380ce8893cb05614f3894f6c7a0648699f0de6cd1433d0,data/raw/iccra_full/objects/9d2cd1b3df255109da151c81f759ef995cc0fb38758c1064256ee3c1a7cf6118.html,True,True,200,True
iccra_idx_045b47843ae9f658,iccra_ee1e8fa27aed59e2,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,12,"Alva (Oklahoma), Woods County (1995)",KS,1995,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Alva%20(Oklahoma),%20Woods%20County%20(1995).html","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Alva%20(Oklahoma),%20Woods%20County%20(1995).html",200,df12be7726ef7f4d26819868c9ef3ebacc39ecd61798f8354da40b836de1472f,data/raw/iccra_full/objects/5b96e48ae049511ae813c3047c011b16fbcecce5bc8746a0c1e8b3b9c4bfe99c.html,True,True,200,True
iccra_idx_2a015f7045b956a3,iccra_0b3df72470c9ccde,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,13,[Unknown] (June 2002),KS,2002,17,https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Unknown%20(June%202002).html,https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Unknown%20(June%202002).html,200,9da874892bd2dd1da438f8545dcbf1b938892b1a52dad54c47cc6a058f616c61,data/raw/iccra_full/objects/ac58dc7b198abed2173bad7f7211ada6af0974bf1a01c709c18195c19cf75cf7.html,True,True,200,True
iccra_idx_fc42e239f3ae1a4f,iccra_b8ab9390565c9715,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,14,"Haysville / Viola / Conway Springs, Sedgewick / Sumner Counties (May 23, 2003)",KS,2003,17,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Haysville-Viola-Conway%20Springs,%20Sedgewick-Sumner%20Counties%20(May%2023,%202003).html","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Haysville-Viola-Conway%20Springs,%20Sedgewick-Sumner%20Counties%20(May%2023,%202003).html",200,e6e9094af8c78527af2bd9219ea17b33393c6bc4b60958695ecf61a9d17f2ded,data/raw/iccra_full/objects/c7a8d03ac151a92864f3a8ded819c1e83e5ba99257996d64ba6a3d4ad27fe5cc.html,True,True,200,True
iccra_idx_171fe18c40327437,iccra_0ab7e14deb038cbf,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,15,"Herington, Morris County (June 2, 2006) - Off site Report",KS,2006,17,,,,,,False,False,,False
iccra_idx_8d39db503e323732,iccra_f9295148ecd9a713,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,16,"Beloit, Mitchell County (September 10, 2006)",KS,2006,17,,,,,,False,False,,False
iccra_idx_8ad265ad1e3bfa7e,iccra_b040ae9afa648b3b,by_state_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,17,"Mission, Johnson County (May 21, 2007)",KS,2007,17,,,,,,False,False,,False
iccra_idx_d77f426e6e172ca5,iccra_95ae71b3335036c3,by_state_page,https://iccra.org/bystate/Kentucky/ICCRA_KY.html,1,"Ashland, Boyd County (May, 1967)",KY,1967,10,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Ashland,%20Boyd%20County%20(May%201952).htm","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Ashland,%20Boyd%20County%20(May%201952).htm",200,9283dd6e40410d8b989649a3a3d1cd6ca664e141bdbb9ddea0704198705ef5cb,data/raw/iccra_full/objects/7c49f5214eb49c5e2e9c6679ba5ec7ad9bef72f80320c0724f35806636d8d79a.htm,True,True,200,True
iccra_idx_a54da2c246c40509,iccra_a0a140883bbf8fa2,by_state_page,https://iccra.org/bystate/Kentucky/ICCRA_KY.html,2,"[Unknown, near Red Indian burial mounds?], (1985)",KY,1985,10,"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1985).htm","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1985).htm",200,0a04a4efd0e6bcfa719ca4ca3c8b959de5e34c62407858a47bd4c43023a122d5,data/raw/iccra_full/objects/2be5aa86c52511d9e14cb4f6e9f1c38e36fae541e32ed00b0908922b2cd5ddd7.htm,True,True,200,True
