"url","retrieved_at","http_status","sha256","bytes","cache_path"
"https://iccra.org/byyear/ICCRA_1981.htm","2026-07-21T06:41:14Z","200","be8a9afe0e8b4f94b2dbf7a0640afd58282e83986be9e075312bcf38687dfc6c","4084","iccra/byyear/ICCRA_1981.htm"
"https://iccra.org/byyear/ICCRA_1985.htm","2026-07-21T06:41:14Z","200","9b649f85a58e0682f328b376f6fb0ef2fa2ce10bd03dfb9dbcbde2a7e8adff55","5092","iccra/byyear/ICCRA_1985.htm"
"https://iccra.org/byyear/ICCRA_1986.htm","2026-07-21T06:41:14Z","200","40f367a8a2257bf7a39d2e2f5445706a6f6a55a71b20494b6bb1900c6cd8b672","4356","iccra/byyear/ICCRA_1986.htm"
"https://iccra.org/byyear/ICCRA_1987.htm","2026-07-21T06:41:14Z","200","664e1327c1e03333d33e53ecb2df57cb9dd5393072ae7daff2cd295e3fc45216","4997","iccra/byyear/ICCRA_1987.htm"
"https://iccra.org/byyear/ICCRA_1988.htm","2026-07-21T06:41:14Z","200","40d1cfa7d697cfe53fb5c58e5f5d8624e27887e5818306ee1bf3f68e0235a120","5016","iccra/byyear/ICCRA_1988.htm"
"https://iccra.org/byyear/ICCRA_1989.htm","2026-07-21T06:41:14Z","200","6fad09c800ae2a618e8b715f2687702219a51e476bbcc270273f389b53782670","6795","iccra/byyear/ICCRA_1989.htm"
"https://iccra.org/byyear/ICCRA_1990.htm","2026-07-21T06:41:14Z","200","eb61b641e02f860ecf8e07720a2056ff91d3400ba87f22d2c894a5c5ce94b704","10344","iccra/byyear/ICCRA_1990.htm"
"https://iccra.org/byyear/ICCRA_1991.htm","2026-07-21T06:41:14Z","200","906d836f79a254efb9f38a14075107bc6092f49ee262c3ce4a203bd0e3c011f5","7539","iccra/byyear/ICCRA_1991.htm"
"https://iccra.org/byyear/ICCRA_1992.htm","2026-07-21T06:41:14Z","200","d0ba47bd64536bcd503da45cbb6735376f522035175d4e7d08175525d1f4bd6d","8736","iccra/byyear/ICCRA_1992.htm"
"https://iccra.org/byyear/ICCRA_1993.html","2026-07-21T06:41:14Z","200","a1701b7352a1ae8e4e9bc507ff2fde389dde36ea8fb85bc577c8b071df4b49de","8414","iccra/byyear/ICCRA_1993.html"
"https://iccra.org/byyear/ICCRA_1994.html","2026-07-21T06:41:14Z","200","f13a84e3616a725ece9e90e8e309c559cc821bdf1a2ae3179dcd601831692380","10676","iccra/byyear/ICCRA_1994.html"
"https://iccra.org/byyear/ICCRA_1995.html","2026-07-21T06:41:14Z","200","248a3a971b0c22e06420492c05aaf187cf25682498525e444fc8667ee66760d5","9441","iccra/byyear/ICCRA_1995.html"
"https://iccra.org/byyear/ICCRA_1996.html","2026-07-21T06:41:14Z","200","68bd08e75f8c22033e419ed6c155ab7e599f03885047fc572e91c592ab0eb5a9","11539","iccra/byyear/ICCRA_1996.html"
"https://iccra.org/byyear/ICCRA_1997.html","2026-07-21T06:41:14Z","200","8b8c0a35af5aeaab6e291268af06efdf13b68f96a7fce295f050d34362d642bc","9674","iccra/byyear/ICCRA_1997.html"
"https://iccra.org/byyear/ICCRA_1998.html","2026-07-21T06:41:14Z","200","8f8d9ee866add6dc21eeb72a81a2b4100b93c88cb1d3aa1a8d545ad2af8061ab","9727","iccra/byyear/ICCRA_1998.html"
"https://iccra.org/byyear/ICCRA_1999.html","2026-07-21T06:41:14Z","200","a29243d3cafdb50d0e95d47b1688d77790d877438a80070817cb1eb7840c16b8","6872","iccra/byyear/ICCRA_1999.html"
"https://iccra.org/byyear/ICCRA_2000.html","2026-07-21T06:41:14Z","200","3073ba6afdc7e787e4cbe2c6f723170863bdb71f6cec4303396692162be4b477","8660","iccra/byyear/ICCRA_2000.html"
"https://iccra.org/byyear/ICCRA_2001.html","2026-07-21T06:41:14Z","200","5551bbb4432bbd8d78ccff568c5480b671a7a2ba6ca2023051005a0d947858f4","6635","iccra/byyear/ICCRA_2001.html"
"https://iccra.org/byyear/ICCRA_2002.html","2026-07-21T06:41:14Z","200","46e5913e7024b73e70717f6a6537a2a5bf5b251f0a2378d50ecd54d268d20087","9371","iccra/byyear/ICCRA_2002.html"
"https://iccra.org/byyear/ICCRA_2003.html","2026-07-21T06:41:14Z","200","60576d122224dd496c3dbb577c559b48adc9240c03a91b0b539f485def225de2","13774","iccra/byyear/ICCRA_2003.html"
"https://iccra.org/byyear/ICCRA_2004.html","2026-07-21T06:41:14Z","200","bb58ce83c37708fee3667ce59f507010bb1a6e91780498d44c715f7ba90fd979","12024","iccra/byyear/ICCRA_2004.html"
"https://iccra.org/byyear/ICCRA_2005.html","2026-07-21T06:41:14Z","200","2784b65fda7d04d32d5b5a6aa41f5b7e6e2ab74ec22191efda125a59238f9249","10298","iccra/byyear/ICCRA_2005.html"
"https://iccra.org/byyear/usaformations-byyear.htm","2026-07-21T06:41:14Z","200","4bdbc3e86d92783e8262df8ecb87e03153868d77e2d590a32205ff70424b0135","24735","iccra/usaformations-byyear.htm"
"https://iccra.org/reports.htm","2026-07-21T06:41:14Z","200","d3f2877273c9f6608dd81f5a57d5b49ffb60f41e9c9a31b41a10e0c67abfade4","16125","iccra/reports.htm"
"https://www.cropcirclecenter.com/","2026-07-21T06:41:14Z","200","3cb4515a5afaa859184e3abf31f58bd2e6f135d0cf808713123bb26ee72779bd","47169","cropcirclecenter/index.html"
"https://www.cropcirclecenter.com/date/2010/201002.html","2026-07-21T06:41:14Z","200","5458bc137803f2d60569097da1654454bd608230e5e15e8cf2b29f995b7510bb","12174","cropcirclecenter/date/2010/201002.html"
"https://www.cropcirclecenter.com/date/2010/201003.html","2026-07-21T06:41:14Z","200","ec5f2ec02206f36efc69c54f555bb82a659e9ee29e99cdea4c0c35f8174a4bdd","12289","cropcirclecenter/date/2010/201003.html"
"https://www.cropcirclecenter.com/date/2010/201004.html","2026-07-21T06:41:14Z","200","c7277bf01d8fa60d922381623ae2ee146dcf38834cd651daeb2b51934bb2ead5","12169","cropcirclecenter/date/2010/201004.html"
"https://www.cropcirclecenter.com/date/2010/201005.html","2026-07-21T06:41:14Z","200","b6f94c9a453179b6ffe727dd0f4a47c508c03b7bcbcc39681e31f9845dbc0305","61331","cropcirclecenter/date/2010/201005.html"
"https://www.cropcirclecenter.com/date/2010/201006.html","2026-07-21T06:41:14Z","200","368fe35473368debd90daa4c877a4c827bd3eb74c6ace986ab2124f5abecb410","107182","cropcirclecenter/date/2010/201006.html"
"https://www.cropcirclecenter.com/date/2010/201007.html","2026-07-21T06:41:14Z","200","48634fde7f377c7d68e79a0d8add9b546398fa9c29cc5f8c4ad4d9a041680c2c","124537","cropcirclecenter/date/2010/201007.html"
"https://www.cropcirclecenter.com/date/2010/201008.html","2026-07-21T06:41:14Z","200","4f32a4897d094bc1ba4c31048f786cb8f08decb2893c5b8521835670b880de25","84392","cropcirclecenter/date/2010/201008.html"
