"discovered_from","url","role","anchor_text"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Eagle%20Grove,%20Humboldt%20County%20(July%203,%202004).html","formation_detail","Eagle Grove, Humboldt County (July 3, 2004)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Elkader,%20Clayton%20County%20(August%207,%201969).htm","formation_detail","Elkader, Clayton County (August 7, 1969)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Goldfield,%20Wright%20County%20(July%208,%201972).htm","formation_detail","Goldfield, Wright County (July 8, 1972)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Iowa%20City,%20Johnson%20County%20(2000).html","formation_detail","Iowa City, Johnson County (2000)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Iowa%20City,%20Johnson%20County%20(July%202001).html","formation_detail","Iowa City, Johnson County (July, 2001)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Laurens,%20Pocahontas%20County%20(July%206,%201972).htm","formation_detail","Laurens, Pocahontas County (July 6, 1972)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Montour,%20Tama%20County%20(August%209,%202002).html","formation_detail","Montour, Tama County (August 9, 2002)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Mount%20Pleasant,%20Henry%20County%20(October,%201973).htm","formation_detail","Mount Pleasant, Henry County (October, 1973)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Mt%20Pleasant,%20Henry%20County%20(June%203%201920).htm","formation_detail","Mount Pleasant, Henry County (June 3, 1920)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Nevada,%20Story%20County%20(October%208,%201996).html","formation_detail","Nevada, Story County (October 8, 1996)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Nevada,%20Story%20County%20(September%2030,%201997).html","formation_detail","Nevada, Story County (September 30, 1997)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Rock%20Rapids,%20Lyon%20County%20(June%201978).htm","formation_detail","Rock Rapids, Lyon County (June, 1978)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20St_Ansgar,%20Mitchell%20County%20(October%202003).html","formation_detail","St. Ansgar, Mitchell County (October, 2003)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Story%20City,%20Story%20County%20(July%201972).htm","formation_detail","Story City, Story County (July, 1972)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Van%20Horne-Garrison,%20Benton%20County%20(July%2012,%201969).htm","formation_detail","Van Horne / Garrison, Benton County (July 12, 1969)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Waverly,%20Bremer%20County%20(1973).htm","formation_detail","Waverly, Bremer County (1973)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA%20-%20Iowa%20-%20Westgate,%20Fayette%20County%20(April%2025,%201971).htm","formation_detail","Westgate, Fayette County (April 25, 1971)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Iowa/ICCRA_Oskaloosa_Mahaska_Iowa(1883).html","formation_detail","Oskaloosa, Mahaska County (1883)"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Iowa/ICCRA_IA.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Delphos,%20Ottawa%20County%20(November%202,%201971).htm","https://iccra.org/bystate/Kansas/images/DelphosKS.jpg","formation_image","embedded: Delphos KS Forrmation"
"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Delphos,%20Ottawa%20County%20(November%202,%201971).htm","https://iccra.org/bystate/Kansas/images/DelphosKS2.jpg","formation_image","embedded: Delphos KS Formation"
"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Garnett,%20Anderson%20County%20(June%2021,%201994).html","https://iccra.org/bystate/Kansas/images/Garnett1994.jpg","formation_image","embedded: Garnett, KS Formation"
"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Highland,%20Doniphan%20County%20(September%2028,%201991).htm","https://iccra.org/bystate/Kansas/images/Highland1991.jpg","formation_image","embedded: 1991 Highland KS Formation"
"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Inman,%20McPherson%20County%20(June%2016,%201995).html","https://iccra.org/bystate/Kansas/images/Inman1995a.jpg","formation_image","embedded: Inman, KS Formation"
"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Inman,%20McPherson%20County%20(June%2016,%201995).html","https://iccra.org/bystate/Kansas/images/Inman1995b.jpg","formation_image","embedded: Inman, KS Formation"
"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Unknown%20(June%202002).html","https://iccra.org/bystate/Kansas/images/unknown2002.jpg","formation_image","embedded: 1991 Highland KS Formation"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20%5BUnknown%5D%20(1989).htm","formation_detail","[Unknown] (1989)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Alva%20(Oklahoma),%20Woods%20County%20(1995).html","formation_detail","Alva (Oklahoma), Woods County (1995)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Delphos,%20Ottawa%20County%20(November%202,%201971).htm","formation_detail","Delphos, Ottawa County (November 2, 1971)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Dighton,%20Lane%20County%20(July%201972).htm","formation_detail","Dighton, Lane County (July 1972)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Dighton,%20Lane%20County%20(July%201973).htm","formation_detail","Dighton, Lane County (July 1973)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Garnett,%20Anderson%20County%20(June%2021,%201994).html","formation_detail","Garnett, Anderson County (June 21, 1994)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Haysville-Viola-Conway%20Springs,%20Sedgewick-Sumner%20Counties%20(May%2023,%202003).html","formation_detail","Haysville / Viola / Conway Springs, Sedgewick / Sumner Counties (May 23, 2003)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Highland,%20Doniphan%20County%20(September%2028,%201991).htm","formation_detail","Highland, Doniphan County (September 28, 1991)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Inman,%20McPherson%20County%20(June%2016,%201995).html","formation_detail","Inman, McPherson County (June 16, 1995)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Oskaloosa,%20Jefferson%20County%20(September%2021,%201990).htm","formation_detail","Oskaloosa, Jefferson County (September 21, 1990)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Pittsburg,%20Crawford%20County%20(August%2025,%201952).htm","formation_detail","Pittsburg, Crawford County (August 25, 1952)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Reading,%20Lyon%20County%20(1970).htm","formation_detail","Reading, Lyon County (1970)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Topeka,%20Shawnee%20County%20(September%2021,%201990).htm","formation_detail","Topeka, Shawnee County (September 21, 1990)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Unknown%20(June%202002).html","formation_detail","[Unknown] (June 2002)"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Kansas/ICCRA_KS.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Hill%20Top-Flemingsburg,%20Fleming%20County%20(May,%202003).html","https://iccra.org/bystate/Kentucky/images/hilltop2003.jpg","formation_image","embedded: field"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1985).htm","formation_detail","[Unknown, near Red Indian burial mounds?], (1985)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1986).htm","formation_detail","[Unknown, near Red Indian burial mounds?], (1986)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1987).htm","formation_detail","[Unknown, near Red Indian burial mounds?], (1987)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1988).htm","formation_detail","[Unknown, near Red Indian burial mounds?], (1988)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1989).htm","formation_detail","[Unknown, near Red Indian burial mounds?], (1989)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20%5BUnknown,%20maybe%20near%20Red%20Indian%20burial%20mounds%5D,%20(1990).htm","formation_detail","[Unknown, near Red Indian burial mounds?], (1990)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Ashland,%20Boyd%20County%20(May%201952).htm","formation_detail","Ashland, Boyd"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Ashland,%20Boyd%20County%20(May%201952).htm","formation_detail","County (May, 1967)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Hill%20Top-Flemingsburg,%20Fleming%20County%20(May,%202003).html","formation_detail","County (May, 2003)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Hill%20Top-Flemingsburg,%20Fleming%20County%20(May,%202003).html","formation_detail","Hill Top / Flemingsburg, Fleming"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Versailles,%20Woodford%20County%20(June%2027,%202004).html","formation_detail","Versailles, Woodford County (June 27, 2004)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Kentucky/ICCRA%20-%20KY%20-%20Washington%20County,%20(June%201989).htm","formation_detail","Washington County, (June, 1989)"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Kentucky/ICCRA_KY.html","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20%20Grand%20Coteau,%20Saint%20Landry%20County%20(October%2014,%202004).html","https://iccra.org/bystate/Louisiana/images/grandcoteau2004.jpg","formation_image","embedded: Minden, LA 1976 Formation"
"https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20%20Shreveport,%20Caddo%20County%20(May%2026,%202003).html","https://iccra.org/bystate/Louisiana/images/shreveport2003a.jpg","formation_image","embedded: Minden, LA 1976 Formation"
"https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20Minden,%20Webster%20Parish%20(June%2017,%201976).htm","https://iccra.org/bystate/Louisiana/images/Minden-1976.jpg","formation_image","embedded: Minden, LA 1976 Formation"
"https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20Minden,%20Webster%20Parish%20(June%2017,%201976).htm","https://iccra.org/bystate/Louisiana/images/Minden-1976b.jpg","formation_image","embedded: Minden, LA 1976 Formation"
"https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20Minden,%20Webster%20Parish%20(June%2017,%201976).htm","https://iccra.org/bystate/Louisiana/images/Minden-1976c.jpg","formation_image","embedded: Minden, LA 1976 Formation"
"https://iccra.org/bystate/Louisiana/ICCRA_LA.htm","https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20%20Grand%20Coteau,%20Saint%20Landry%20County%20(October%2014,%202004).html","formation_detail","Grand Coteau, Saint Landry County (October 14, 2004)"
"https://iccra.org/bystate/Louisiana/ICCRA_LA.htm","https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20%20Shreveport,%20Caddo%20County%20(May%2026,%202003).html","formation_detail","Shreveport, Caddo County (May 26, 2003)"
"https://iccra.org/bystate/Louisiana/ICCRA_LA.htm","https://iccra.org/bystate/Louisiana/ICCRA%20-%20LA%20-%20Minden,%20Webster%20Parish%20(June%2017,%201976).htm","formation_detail","Minden, Webster Parish (June 17, 1976)"
"https://iccra.org/bystate/Louisiana/ICCRA_LA.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Louisiana/ICCRA_LA.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Pittston-Gardiner,%20Kennebec%20County%20(August%204,%202002).html","https://iccra.org/bystate/Maine/images/pittston2002-1a.gif","formation_image","embedded: formation"
"https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Pittston-Gardiner,%20Kennebec%20County%20(August%204,%202002).html","https://iccra.org/bystate/Maine/images/pittston2002-1b.png","formation_image","embedded: formation"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Cape%20Elizabeth-Portland,%20Cumberland%20County%20(February%205,%201997).html","formation_detail","Cape Elizabeth / Portland, Cumberland County (February 5, 1997)"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Masardis,%20Aroostook%20County%20(August%2020,%201993).html","formation_detail","Masardis, Aroostook County (August 20, 1993)"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Palermo,%20Waldo%20County%20(1967).htm","formation_detail","County (1967)"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Palermo,%20Waldo%20County%20(1967).htm","formation_detail","Palermo, Waldo"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Palermo,%20Waldo%20County%20(November%2010,%201965).htm","formation_detail","County (November 10, 1965)"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Palermo,%20Waldo%20County%20(November%2010,%201965).htm","formation_detail","Palermo, Waldo"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Pittston-Gardiner,%20Kennebec%20County%20(August%204,%202002).html","formation_detail","Pittston / Gardiner, Kennebec County (August 4, 2002)"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Turner,%20Androscoggin%20County%20(1959).htm","formation_detail","County (1959)"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Turner,%20Androscoggin%20County%20(1959).htm","formation_detail","Turner, Androscoggin"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Maine/ICCRA%20-%20ME%20-%20Unknown%20County%20(June%204,%201996).html","formation_detail","[Unknown] (June 4, 1996)"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Maine/ICCRA_ME.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Blue%20Ball-Elkton,%20Cecil%20County%20(May%2029,%201995).html","https://iccra.org/bystate/Maryland/images/Blue%20Ball1995.jpg","formation_image","embedded: Blue Bal, MDl Formation"
"https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Blue%20Ball-Elkton,%20Cecil%20County%20(May%2029,%201995).html","https://iccra.org/levengood/CircleScans/ResearchReport51-28Jan1996-BlueballMD.pdf","formation_supporting_document","Research Report #51"
"https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Cherry%20Hill-Elkton,%20Cecil%20County%20(May%2017,%201995).html","https://iccra.org/bystate/Maryland/images/Cherry%20Hill1995.jpg","formation_image","embedded: Cherry Hill, MD Formation"
"https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Easton-Hills%20Point-Roe,%20Talbot%20County%20(May%2020,%202003).html","https://iccra.org/bystate/Maryland/images/eaton2003.png","formation_image","embedded: formation"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Annapolis,%20Anne%20Arundel%20County,%20(May%2030,%201999).html","formation_detail","Annapolis, Anne Arundel County (May 30, 1999)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Blue%20Ball-Elkton,%20Cecil%20County%20(May%2029,%201995).html","formation_detail","Blue Ball / Elkton, Cecil County (May 29, 1995)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Calvert,%20Calvert%20County%20(1996).html","formation_detail","Calvert, Calvert County (1996)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Cherry%20Hill-Elkton,%20Cecil%20County%20(May%2017,%201995).html","formation_detail","Cherry Hill / Elkton, Cecil"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Cherry%20Hill-Elkton,%20Cecil%20County%20(May%2017,%201995).html","formation_detail","County (May 17, 1995)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Chesapeake%20City,%20Cecil%20County%20(1996).html","formation_detail","Chesapeake City, Cecil County (1996)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Chesapeake%20City,%20Cecil%20County%20(May%2017,%201995).html","formation_detail","Chesapeake City, Cecil County (May 17, 1995)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Churchville,%20Harford%20County%20(1996).html","formation_detail","Churchville, Harford County (1996)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Churchville,%20Harford%20County%20(February%202001).html","formation_detail","Churchville, Harford County (February 2001)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Churchville,%20Harford%20County%20(May%2017,%201995).html","formation_detail","Churchville,"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Churchville,%20Harford%20County%20(May%2017,%201995).html","formation_detail","Harford County (May 17, 1995)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Easton-Hills%20Point-Roe,%20Talbot%20County%20(May%2020,%202003).html","formation_detail","Easton / Hills Point/ Roe, Talbot County (May 20, 2003)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Greenbelt,%20Prince%20Georges%20County%20(February%2022-25,%202001).html","formation_detail","Greenbelt, Prince George’s County (February 22-25, 2001)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Logan%20(July%2029,%201997).html","formation_detail","Logan (?), (July 29, 1997)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Maryland/ICCRA%20-%20MD%20-%20Street,%20Harford%20County%20(June%202,%201996).html","formation_detail","Street, Harford County (June 2, 1996)"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Maryland/ICCRA_MD.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Chelmsford,%20Middlesex%20County%20(August%205,%201993).html","https://iccra.org/bystate/Massachusetts/images/Chelmsford1993.jpg","formation_image","embedded: drawing"
"https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Waltham%20(Charles%20River),%20Middlesex%20County%20(January%2011,%201991).htm","https://iccra.org/bystate/Massachusetts/images/waltham1991.jpg","formation_image","embedded: Waltham Formation"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20%5BUnknown%5D%20(1972).htm","formation_detail","[Unknown] (1972)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Amherst,%20Hampshire%20County%20(August%2020,%201993).html","formation_detail","Amherst, Hampshire County (August 20, 1993)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Becket,%20Berkshire%20County%20(1993).html","formation_detail","Becket, Berkshire County (1993)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Boston,%20Suffolk%20County%20(February%201,%201993).html","formation_detail","Boston Suffolk County (February 1, 1993)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Caner%20(1965).htm","formation_detail","Caner (?) (1965)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Chelmsford,%20Middlesex%20County%20(August%205,%201993).html","formation_detail","Chelmsford, Middlesex County (August 5, 1993)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Great%20Barrington,%20Berkshire%20County%20(August%201,%201995).html","formation_detail","Great Barrington, Berkshire County (August 1, 1995)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Northfield,%20Franklin%20County%20(May%2019,%202003).html","formation_detail","Northfield, Franklin County (May 19, 2003)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Scituate,%20Plymouth%20County%20(June%201992).htm","formation_detail","Scituate, Plymouth County (June, 1992)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20South%20Lee,%20Berkshire%20County%20(Oct,%2024%201957).htm","formation_detail","South Lee, Berkshire County (October 24, 1957)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Springfield,%20Hampden%20County%20(November%203,%201975).htm","formation_detail","County (November 3, 1975)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Springfield,%20Hampden%20County%20(November%203,%201975).htm","formation_detail","Springfield, Hampden"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Massachusetts/ICCRA%20-%20MA%20-%20Waltham%20(Charles%20River),%20Middlesex%20County%20(January%2011,%201991).htm","formation_detail","Waltham (Charles River), Middlesex County (January 11, 1991)"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Massachusetts/ICCRA_MA.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Michigan/ICCRA%20-%20MI%20-%20(Southeastern)%20(October%20(late)%202005).html","https://iccra.org/bystate/Michigan/images/se2005a.jpg","formation_image","embedded: Island Lake State Rec. Area, MI formation"
"https://iccra.org/bystate/Michigan/ICCRA%20-%20MI%20-%20(Southeastern)%20(October%20(late)%202005).html","https://iccra.org/bystate/Michigan/images/se2005b.jpg","formation_image","embedded: Island Lake State Rec. Area, MI formation"
